230785333602341,0.162161
154133097932962,0.161245
403015476436001,0.160183
102292776198,0.878291
13011195980,1.278571
445350148902005,0.191531
375159405924657,0.154803
155166207877434,0.282528
545718845506489,0.158783
12566691349,1.512880
713452752014270,0.203634
50782216756,0.173054
201166359906059,0.824718
211032142300914,0.161646
85978164823,0.613201
172122241940,0.239566
112077102137999,0.157279
250530845128253,0.154803
361484870554294,0.154803
220249094753963,0.157279
529304190481710,0.160853
167081942646,0.250923
219493524785296,0.160183
288481424518900,0.154803
36087112781,1.287348
173734369318100,0.476164
22417972578,0.171656
8245623462,3.425122
128085557210847,0.185406
212237890462,0.219610
6168638756,0.551572
59059558360,0.158783
581731961841570,0.231301
148328247496,0.226082
104300246402,0.261380
96946928257,2.184403
180821098625643,0.157279
330670801124,0.184624
1440616002820798,0.211368
197563390366254,0.192044
242045929186068,0.162137
23317869104,1.142900
296231886728,1.037703
39971856823,0.188466
272012429478975,0.162161
84489196867,0.167495
200411376652400,0.169993
206621069362038,0.254861
11640096627,0.184216
8860325749,0.339464
159880217408833,0.478156
20931013347,1.348007
48825705940,0.158783
1558549407764763,0.242114
208621452482229,0.880513
145309064646,0.154803
153491058028703,3.283894
74381065094,0.209772
189086357779913,1.187501
797266913676122,0.158783
302021667420,0.409458
342088343060,0.272854
45074023500,0.162137
397668220260460,0.167629
257517907693083,0.560950
137448460152,1.157262
18468761129,1.352803
196034743767854,0.160183
1497181760501275,0.154803
134279987607,0.191536
225562594138280,0.282528
100577440008045,0.168355
164825930120,1.614749
29970678204,0.286988
25440929072,9.035897
56381779049,0.440200
157136240296,0.288533
278850332184081,0.345950
105404079490010,0.311456
112378065860,0.177310
514022658616924,0.176224
248389111861586,0.154803
213944607885,0.174358
207033852678281,0.259686
232192473600605,0.440769
197242973688417,0.348994
30523100761,0.301023
119500444664,1.287765
14182424949,0.157279
6604386669,0.750058
115685725120406,0.446889
166225030062306,0.203427
112579470003,1.224647
17786732025,9.364026
38925837299,3.816523
284300559123,1.355503
118507824886662,0.160183
105976712799155,0.160183
270352050360,0.989797
450120728332762,0.642370
156598248937,0.222528
9893397034,0.602498
117176368302210,0.151580
1723601947870797,0.248768
141633812523044,0.158783
81619266009,0.518328
138883573933,0.157279
88679909824,0.156300
55160732111,0.247215
342586421440,0.182573
152984664271,0.159496
111761300385,0.162161
205771696128919,0.184624
125533325520,0.793341
107978239230954,0.313697
115535341805950,2.307511
148714060068,0.254787
134798283238633,0.167915
312424259859,0.203634
195290977275190,0.181831
117676114960011,0.154803
107952415910993,0.336762
203051859732413,0.771575
121748723800,0.154803
687516038088682,0.261272
241841185872767,0.224901
289870204471490,0.176774
31072194651,0.454487
111649348951,0.246929
47151801650,0.379413
12935858758,0.237889
343613632440654,0.464949
47068043730,0.176570
130733443608922,0.233605
116083525086303,0.165674
146411184224,0.154803
358031184208531,0.333162
177003402283,0.201415
113561262005731,0.159974
126952110347,0.216627
273025827858,0.160183
165583971161,0.555814
52402386922,0.308510
109189185788859,0.164966
369786133232,0.168021
208639889282414,0.184971
216200661728292,0.381649
272068154635,0.188639
170189749711826,0.221180
10646929759,1.227903
597615313633288,0.154803
57138815724,0.387086
260751060175,0.685933
13927915491,0.299254
70920764867,0.171516
20534666726,1.262787
442171915908186,0.154803
219035134836254,0.168873
308926445809779,0.157881
319115381556696,0.299555
21633079583,0.311108
673076242704468,0.154803
136919579808556,0.164966
27221929013,1.694623
92823766751,0.151580
21898300328,0.541874
299930056542,0.563407
96060366743,3.639154
723265704409048,0.159974
140861089257887,0.348189
412483298852463,0.154803
298881979627,0.154803
25273741824,0.249200
171309726249720,0.154803
164709030264451,0.188395
84742863108,0.292978
101248958168,0.175477
132778933457765,0.348351
111972818807,0.300300
116369211723783,0.188391
140251696042305,0.555447
168597536563870,0.212694
137379275372,0.176156
118779906520,0.154803
386149218109721,0.186562
161420160303,0.214598
238808916142153,0.196869
137535436268806,0.326694
71872012232,0.154803
165037516301,0.171304
101825001717,0.158783
231099585141,0.170631
108117128919,0.182784
107418859354629,0.182095
186773561349783,0.201939
219508971423005,0.154803
171604956290023,0.168873
43265635263,0.418112
201906969852221,0.154803
90955842823,0.496812
125952115639,0.664920
121722734727,0.156300
162011417190258,1.156006
69999732748,0.525679
377008018993789,0.187414
103745252998243,0.157279
196988031175,0.193406
121481837925275,0.179711
8764535830,0.468773
81886344887,0.161971
52685335861,0.156300
10150104755740604,0.181520
233093728310,0.156300
57972945858,0.478051
149130575172709,0.154803
194787020229,0.155596
43279105683,1.590319
804759026206147,0.274203
621473997871281,0.160183
105942022769573,0.452043
59888592749,0.177991
6209532642,0.453023
86794406197,0.264770
131110400274103,0.208367
108789225833327,0.165990
171301953010880,0.198078
111812795497632,0.165412
196757580352926,0.156300
1575467289342112,0.154803
100184439305,0.888127
88911683010,0.222134
326985460733384,0.181109
131889326838274,0.182359
227818603990214,0.162161
162369277204671,0.189265
101746962063,0.196971
301137650005230,0.605467
134233279951263,0.164275
221322451230249,0.249138
114510248559480,0.162930
10929922121,0.154803
57621362889,0.210212
20446254070,0.244506
261255830662625,0.157279
43117251776,0.204512
86680728811,5.644366
147871371897895,0.199390
104907696213843,0.733154
535938153245119,0.151580
370655236388790,0.172357
20959866432,1.170817
150518134974994,0.154803
511342679003233,0.532339
203946869662111,0.206901
139631749424637,1.031536
49656581518,0.403558
134535059992650,0.154803
182355583966,0.234631
136660436352559,0.375084
263486007807,0.621122
125301320889008,0.259636
198302120227567,0.414339
8026914587,0.170631
370244473023102,0.181112
71638113323,0.301794
48000160035,0.260298
93539908891,0.396264
261198089070,0.359873
116483185064038,0.156300
146980312688,0.251247
87796396244,0.215423
105937642780677,0.176790
39509644583,0.164275
63235852597,1.711040
111752518573,0.450139
173348482676313,0.449373
289457154495703,0.154803
132350883493348,0.154803
407492526010680,0.337078
271668896354,0.168873
33947845941,0.166774
63677016638,0.165580
289308807766347,0.200617
146415992039007,0.193501
144818079415,0.344208
381620438574367,0.158783
73488787271,0.226046
301650956713,0.628271
109758085771354,0.255419
93088115208,0.160183
298506666915528,0.154803
124030312734,0.158783
272573593409,1.041790
131919125415,1.216392
215536656048,0.186062
10714086302,1.361912
31732483895,2.960797
100236914110,0.346590
141927100221,0.415145
106537403849,0.508086
169226069435,0.257140
144453371415,0.156300
190029777690819,0.154803
174772312576009,0.728710
105538206542,0.201841
137228456302897,0.187666
105092178630,0.342833
88195114835,0.523589
175829615793540,0.189176
74593887556,0.172510
96787586476,0.341620
121626482110,0.183625
13167184045,3.020938
178829565144,0.310411
142601716042,0.166028
154516267291,1.130415
137494489321,0.166834
38245492451,0.403559
169888746372468,0.210535
220419784635007,1.088931
106286528407,0.342980
41451951799,0.805458
429999587196400,0.154803
34258004886,0.385170
120000378716,0.212639
255463741142596,0.171957
12546364967,0.180731
116299341760758,0.204437
72472364094,0.842180
18938064984,1.005788
152619615227,0.770981
129200673831458,0.158783
106741452732860,0.829382
42939088292,0.319294
96780785910,0.483014
152827024768902,0.395086
111580660349,0.566150
201755557239,0.944788
162650545433,0.337656
210868197434,0.413077
21177444489,0.351237
105842925904,0.160183
163343320451422,0.156300
36143771015,0.645659
22433917219,0.555881
248636445163392,0.157279
145757167424,0.154803
1562935923922899,0.224931
128450347241247,0.529995
228746771108,0.393965
1483955365195648,0.199234
126440187473188,0.203252
159633870833976,0.172847
142271415829971,2.225842
108100579219012,0.158783
61555037885,0.373982
276840794353,0.170905
63565943412,0.358777
72311242941,0.823172
116765778345975,0.210012
112809042074993,0.474731
52992444429,0.164976
11803025909,0.698258
176780756672,0.154803
9359316996,0.154803
24662241754,0.410218
140352901602,0.444132
30911162508,0.380464
42809541675,2.963725
96028256183,0.567401
53102340557,0.307891
73562687228,0.151580
106442766059838,0.265050
106457817693,0.233666
264972983556381,0.598959
160288360552,0.190543
108946799123866,0.171304
159070180840410,0.211726
76787780969,0.156300
115657525179585,0.243035
109125488793,0.172357
189909064390542,0.156300
19457049254,1.816696
246934755836,0.310661
147379631990860,0.942083
297301646999602,0.181764
116933818391661,0.154803
1481760205384932,0.154803
178208905542033,0.156300
312520783138,0.926951
96292171516,0.157279
191665877553650,0.207044
79744602482,1.035283
239621689393129,0.160766
109251915767991,0.171304
1569882746627736,0.154803
8810407571,1.296423
137423105872,0.204279
27483097106,0.234207
11100009009,1.507178
1191441824276882,1.240061
10109514234,1.589804
167555906615100,0.860687
199624416058,0.500420
77317926936,0.265762
167896966556606,0.154803
166257470070670,0.255610
116260265052216,0.164966
196124155006,0.377494
664153833609770,0.168873
1379563585404952,0.966683
52150999700,0.347536
120945717945722,0.899533
325636444213904,1.066490
120745732681,1.576433
398880430206703,0.236729
107605689320561,0.315681
55636911714,0.225907
55817334863,0.399913
47613759022,0.275208
151288104912491,0.154803
153689965664,0.156300
295644160460352,0.475783
190489400991105,0.271471
277806402290338,0.154803
98821793219,0.242197
120358587979707,0.493970
64829476886,0.298339
105650876136555,0.328550
250727954943225,0.224498
143602039041041,0.380956
257807284290113,0.242009
97461606856,0.465724
27510768337,0.346163
92325611294,0.293812
421252421342515,0.154803
160505357316902,0.817889
412536375471636,0.170671
324684164243,0.426995
88460909704,0.257663
96914973034,0.178203
269714693121283,0.187332
72391084613,0.214617
159924094066177,0.156300
62196949080,0.198204
300579096695705,0.186539
62145117495,1.408068
262842600623,0.179331
194642570567333,0.971246
108812523708,0.154803
40203585304,0.157093
39105654238,1.211635
197739503572374,0.227113
199321156758883,0.151580
144801522229079,0.205820
495027843848541,0.193887
45967922049,0.154803
7774036261,0.632359
103837657084,0.228559
37469599796,0.804263
268552576559187,0.203842
34127084244,0.322032
58708608160,2.002820
238882692876644,0.476209
42430188985,0.154803
121320537881661,0.160183
121046957951378,0.789985
112580212107733,0.293804
89742860745,1.752186
135316349845699,0.154803
112033568809723,0.156300
949713285052681,0.169973
467342736631696,0.154803
338537746207469,0.160183
116013978433463,0.271081
10643196329,4.666870
95700405755,0.846115
18658586341,0.470641
5550296508,0.952972
25714197071,0.200124
1394127670826744,0.575099
193765797324006,0.172255
86787822660,0.398201
131547960225574,0.309194
338493120791,0.229701
129880331375,0.164966
210038059013373,0.157279
524552507572418,0.355573
106415214632,0.236971
125779244124117,0.187414
113915458641200,0.245360
1582223062048873,0.159974
170168463274,0.255895
13230385090,0.197915
134910719873358,0.165377
219498071521265,0.223076
116426418376793,0.178170
957402777701650,0.508480
274850400769,0.151580
76270242108,0.310744
92199963293,1.270225
257540754451285,0.154803
132107681563,0.180779
327772647353045,0.154803
49127904491,0.334113
128998783844431,0.331324
289809201127076,0.176596
254503214572367,0.328661
293751270715969,0.162137
105092346213894,0.324852
177503626130,0.479039
230875000354151,0.154803
97741787690,0.504522
26696569976,0.416167
452794291463985,0.176556
333099115542,0.151580
188215351223506,0.164275
126280558796,0.918852
51107963534,0.255802
139446472769889,0.154803
50041802208,1.096429
128304520582767,0.154803
15425909983,0.437555
1455126624730527,0.170584
109283439678,0.151580
62549391190,0.284282
55290780338,1.291263
201152306603677,0.175465
165569723515238,0.154803
70674486854,0.351763
141652234743,0.160183
414426511932868,0.500759
115057772089,0.772436
28330065878,0.169973
150248318368808,0.171304
9665781619,0.909586
107450972620538,0.190229
34663962876,0.154803
88356969368,0.966457
108555292502414,0.167915
397803767159,0.169679
146208145455576,0.162161
6029273333,0.706267
15440589699,3.514467
6185812851,1.139310
281125631959084,0.217409
20307477656,0.882529
58689146426,0.161177
107293066994,0.154803
131500073575334,0.159575
105527078052,0.194961
1464509617114115,0.154803
44596321012,0.754259
147307875330729,0.159974
163353920383231,0.213174
116787266879,0.171409
114696805612,0.612720
8304333127,0.680348
1635447663398885,0.369110
111036668929980,0.169993
221792717770,0.154803
132894553409784,0.156300
243674110601,0.160183
57053467740,0.557238
248596288598966,0.154803
8811587900,0.823198
113266398683779,0.169281
179175068769705,0.156300
71672328561,0.269159
146795876521,0.165097
128710173810453,0.154803
10737653985,0.623933
7722689875,0.887171
108372102518243,0.181112
39875583837,0.293922
10799255126,0.568373
181522741864927,0.189507
343284195742737,0.159575
11856650911,0.204294
283020725957,0.177572
101346847728,1.066490
7172307686,0.363433
36563149680,0.430817
47598468442,0.595184
33989251494,0.192882
183303195122558,0.973685
109941655697765,0.179331
130805523642806,0.207175
188197024613345,0.168873
121181604563206,0.339825
5518834980,1.979756
154894508007881,0.300985
143108369203726,0.157279
107883926768,0.824769
420117768021054,0.156300
65907876468,1.169033
144743918423,0.263107
453441898066927,0.250098
288696814583213,0.157279
104518666335879,0.159974
156079241107081,0.183819
375963162105,0.167915
1515612202018534,0.201126
7050739895,0.650238
271198365271,0.289638
130875350283931,0.156300
81014026374,0.631692
14425952749,0.280004
296130030497359,0.157279
150145105194966,0.288748
330412450406057,0.157279
59437803448,0.3
